Cluster,País_1,País_2,Años_overlap,Años_min_común,Años_max_común,Productos_comunes,Correlación,Años_solo_P1,Años_solo_P2,Rango_solo_P1,Rango_solo_P2
0,Estonia,Letonia,31,1992,2022,40,0.6226600683399013,0,0,N/A-N/A,N/A-N/A
0,Estonia,Lituania,31,1992,2022,41,0.5612175368827167,0,0,N/A-N/A,N/A-N/A
0,Estonia,Luxemburgo,23,2000,2022,40,0.3272517986056582,8,0,1992-1999,N/A-N/A
0,Estonia,Macedonia del Norte,31,1992,2022,39,0.16075963690012812,0,0,N/A-N/A,N/A-N/A
0,Estonia,Micronesia (Estados Federados de),31,1992,2022,39,-0.1290219510992789,0,1,N/A-N/A,1991-1991
0,Estonia,Montenegro,17,2006,2022,40,0.0787020727653542,14,0,1992-2005,N/A-N/A
0,Estonia,Palestina,31,1992,2022,34,-0.19573826821146945,0,2,N/A-N/A,1990-1991
0,Estonia,República de Moldova,31,1992,2022,40,0.2585890884220219,0,0,N/A-N/A,N/A-N/A
0,Estonia,Serbia,17,2006,2022,41,0.054593562919027255,14,0,1992-2005,N/A-N/A
0,Estonia,Tayikistán,31,1992,2022,41,0.05640435083191236,0,0,N/A-N/A,N/A-N/A
0,Estonia,Turkmenistán,31,1992,2022,40,0.01624951591911816,0,0,N/A-N/A,N/A-N/A
0,Estonia,Ucrania,31,1992,2022,41,0.4344220223917234,0,0,N/A-N/A,N/A-N/A
0,Estonia,Uzbekistán,31,1992,2022,40,0.067101314553721,0,0,N/A-N/A,N/A-N/A
0,Estonia,Asia central,31,1992,2022,41,0.20082595056951,0,0,N/A-N/A,N/A-N/A
0,Etiopía,Federación de Rusia,30,1993,2022,40,0.04660526682691713,0,1,N/A-N/A,1992-1992
0,Etiopía,Georgia,30,1993,2022,39,-0.11223136880556754,0,1,N/A-N/A,1992-1992
0,Etiopía,Kazajstán,30,1993,2022,40,0.3707131655003149,0,1,N/A-N/A,1992-1992
0,Etiopía,Kirguistán,30,1993,2022,40,0.4459032395116843,0,1,N/A-N/A,1992-1992
0,Etiopía,Letonia,30,1993,2022,39,0.1354673072188009,0,1,N/A-N/A,1992-1992
0,Etiopía,Lituania,30,1993,2022,39,0.09808826239233724,0,1,N/A-N/A,1992-1992
0,Etiopía,Luxemburgo,23,2000,2022,39,0.03776466594325614,7,0,1993-1999,N/A-N/A
0,Etiopía,Macedonia del Norte,30,1993,2022,39,-0.21034167167430465,0,1,N/A-N/A,1992-1992
0,Etiopía,Micronesia (Estados Federados de),30,1993,2022,40,0.30907365830475114,0,2,N/A-N/A,1991-1992
0,Etiopía,Montenegro,17,2006,2022,39,-0.12700256587184425,13,0,1993-2005,N/A-N/A
0,Etiopía,Palestina,30,1993,2022,33,0.38116794845757485,0,3,N/A-N/A,1990-1992
0,Etiopía,República de Moldova,30,1993,2022,39,-0.1853332234159987,0,1,N/A-N/A,1992-1992
0,Etiopía,Serbia,17,2006,2022,39,-0.10774884909336817,13,0,1993-2005,N/A-N/A
0,Etiopía,Tayikistán,30,1993,2022,40,0.5605955789459776,0,1,N/A-N/A,1992-1992
0,Etiopía,Turkmenistán,30,1993,2022,40,0.6896239320437564,0,1,N/A-N/A,1992-1992
0,Etiopía,Ucrania,30,1993,2022,40,-0.18198327941668432,0,1,N/A-N/A,1992-1992
0,Etiopía,Uzbekistán,30,1993,2022,39,0.44984261927785857,0,1,N/A-N/A,1992-1992
0,Etiopía,Asia central,30,1993,2022,40,0.5818094299792166,0,1,N/A-N/A,1992-1992
0,Federación de Rusia,Georgia,31,1992,2022,41,0.14785749331427228,0,0,N/A-N/A,N/A-N/A
0,Federación de Rusia,Kazajstán,31,1992,2022,42,0.5940741058185793,0,0,N/A-N/A,N/A-N/A
0,Federación de Rusia,Kirguistán,31,1992,2022,41,0.2819180702883763,0,0,N/A-N/A,N/A-N/A
0,Federación de Rusia,Letonia,31,1992,2022,40,0.41864430064859487,0,0,N/A-N/A,N/A-N/A
0,Federación de Rusia,Lituania,31,1992,2022,41,0.4853463576946456,0,0,N/A-N/A,N/A-N/A
0,Federación de Rusia,Luxemburgo,23,2000,2022,40,0.07180714289454325,8,0,1992-1999,N/A-N/A
0,Federación de Rusia,Macedonia del Norte,31,1992,2022,40,0.32757619860706966,0,0,N/A-N/A,N/A-N/A
0,Federación de Rusia,Micronesia (Estados Federados de),31,1992,2022,40,-0.23421159937223368,0,1,N/A-N/A,1991-1991
0,Federación de Rusia,Montenegro,17,2006,2022,40,0.09629351535797569,14,0,1992-2005,N/A-N/A
0,Federación de Rusia,Palestina,31,1992,2022,34,-0.2320189211810598,0,2,N/A-N/A,1990-1991
0,Federación de Rusia,República de Moldova,31,1992,2022,40,0.40893201266392654,0,0,N/A-N/A,N/A-N/A
0,Federación de Rusia,Serbia,17,2006,2022,41,0.08034445304193705,14,0,1992-2005,N/A-N/A
0,Federación de Rusia,Tayikistán,31,1992,2022,42,0.22342573191434842,0,0,N/A-N/A,N/A-N/A
0,Federación de Rusia,Turkmenistán,31,1992,2022,41,-0.04302617062979117,0,0,N/A-N/A,N/A-N/A
0,Federación de Rusia,Ucrania,31,1992,2022,42,0.48279608982652816,0,0,N/A-N/A,N/A-N/A
0,Federación de Rusia,Uzbekistán,31,1992,2022,41,0.10087724272096153,0,0,N/A-N/A,N/A-N/A
0,Federación de Rusia,Asia central,31,1992,2022,42,0.2999553481724362,0,0,N/A-N/A,N/A-N/A
0,Georgia,Kazajstán,31,1992,2022,41,0.11179546707160205,0,0,N/A-N/A,N/A-N/A
0,Georgia,Kirguistán,31,1992,2022,40,0.14628525891797142,0,0,N/A-N/A,N/A-N/A
0,Georgia,Letonia,31,1992,2022,40,0.007689614115062154,0,0,N/A-N/A,N/A-N/A
0,Georgia,Lituania,31,1992,2022,41,0.08933786207174578,0,0,N/A-N/A,N/A-N/A
0,Georgia,Luxemburgo,23,2000,2022,40,-0.08690904169073746,8,0,1992-1999,N/A-N/A
0,Georgia,Macedonia del Norte,31,1992,2022,39,0.25601604795219157,0,0,N/A-N/A,N/A-N/A
0,Georgia,Micronesia (Estados Federados de),31,1992,2022,39,-0.2919852418356459,0,1,N/A-N/A,1991-1991
0,Georgia,Montenegro,17,2006,2022,40,0.2602946583248713,14,0,1992-2005,N/A-N/A
0,Georgia,Palestina,31,1992,2022,34,0.1546939571004028,0,2,N/A-N/A,1990-1991
0,Georgia,República de Moldova,31,1992,2022,40,0.17485877250430457,0,0,N/A-N/A,N/A-N/A
0,Georgia,Serbia,17,2006,2022,41,0.19569801342480886,14,0,1992-2005,N/A-N/A
0,Georgia,Tayikistán,31,1992,2022,41,0.0426133757073318,0,0,N/A-N/A,N/A-N/A
0,Georgia,Turkmenistán,31,1992,2022,40,0.007752246153297626,0,0,N/A-N/A,N/A-N/A
0,Georgia,Ucrania,31,1992,2022,41,0.1779460038190126,0,0,N/A-N/A,N/A-N/A
0,Georgia,Uzbekistán,31,1992,2022,40,-0.04788798859137846,0,0,N/A-N/A,N/A-N/A
0,Georgia,Asia central,31,1992,2022,41,-0.04027363743973862,0,0,N/A-N/A,N/A-N/A
0,Kazajstán,Kirguistán,31,1992,2022,41,0.5395669472703061,0,0,N/A-N/A,N/A-N/A
0,Kazajstán,Letonia,31,1992,2022,40,0.2992127349159125,0,0,N/A-N/A,N/A-N/A
0,Kazajstán,Lituania,31,1992,2022,41,0.34325087567311374,0,0,N/A-N/A,N/A-N/A
0,Kazajstán,Luxemburgo,23,2000,2022,40,0.15728167242619712,8,0,1992-1999,N/A-N/A
0,Kazajstán,Macedonia del Norte,31,1992,2022,40,0.24129250905483857,0,0,N/A-N/A,N/A-N/A
0,Kazajstán,Micronesia (Estados Federados de),31,1992,2022,40,-0.0478347892672924,0,1,N/A-N/A,1991-1991
0,Kazajstán,Montenegro,17,2006,2022,40,-0.055282797624348595,14,0,1992-2005,N/A-N/A
0,Kazajstán,Palestina,31,1992,2022,34,-0.014605499517823129,0,2,N/A-N/A,1990-1991
0,Kazajstán,República de Moldova,31,1992,2022,40,0.24303691087837695,0,0,N/A-N/A,N/A-N/A
0,Kazajstán,Serbia,17,2006,2022,41,-0.12408905325846162,14,0,1992-2005,N/A-N/A
0,Kazajstán,Tayikistán,31,1992,2022,42,0.39152244293361116,0,0,N/A-N/A,N/A-N/A
0,Kazajstán,Turkmenistán,31,1992,2022,41,0.25203743848009647,0,0,N/A-N/A,N/A-N/A
0,Kazajstán,Ucrania,31,1992,2022,42,0.3135081886061703,0,0,N/A-N/A,N/A-N/A
0,Kazajstán,Uzbekistán,31,1992,2022,41,0.3027788844973456,0,0,N/A-N/A,N/A-N/A
0,Kazajstán,Asia central,31,1992,2022,42,0.6884469206214301,0,0,N/A-N/A,N/A-N/A
0,Kirguistán,Letonia,31,1992,2022,40,0.12136927385870648,0,0,N/A-N/A,N/A-N/A
0,Kirguistán,Lituania,31,1992,2022,40,0.14655335451760745,0,0,N/A-N/A,N/A-N/A
0,Kirguistán,Luxemburgo,23,2000,2022,40,0.02273128836133726,8,0,1992-1999,N/A-N/A
0,Kirguistán,Macedonia del Norte,31,1992,2022,40,0.05205432726352919,0,0,N/A-N/A,N/A-N/A
0,Kirguistán,Micronesia (Estados Federados de),31,1992,2022,40,0.21091815349980653,0,1,N/A-N/A,1991-1991
0,Kirguistán,Montenegro,17,2006,2022,40,-0.1633919094664407,14,0,1992-2005,N/A-N/A
0,Kirguistán,Palestina,31,1992,2022,34,0.1506754759317823,0,2,N/A-N/A,1990-1991
0,Kirguistán,República de Moldova,31,1992,2022,40,0.038541787640237406,0,0,N/A-N/A,N/A-N/A
0,Kirguistán,Serbia,17,2006,2022,40,-0.1646143788080858,14,0,1992-2005,N/A-N/A
0,Kirguistán,Tayikistán,31,1992,2022,41,0.56702489927484,0,0,N/A-N/A,N/A-N/A
0,Kirguistán,Turkmenistán,31,1992,2022,41,0.374578561791683,0,0,N/A-N/A,N/A-N/A
0,Kirguistán,Ucrania,31,1992,2022,41,0.04179718860683987,0,0,N/A-N/A,N/A-N/A
0,Kirguistán,Uzbekistán,31,1992,2022,40,0.46663616088551196,0,0,N/A-N/A,N/A-N/A
0,Kirguistán,Asia central,31,1992,2022,41,0.5780304995166647,0,0,N/A-N/A,N/A-N/A
0,Letonia,Lituania,31,1992,2022,40,0.6407965541422557,0,0,N/A-N/A,N/A-N/A
0,Letonia,Luxemburgo,23,2000,2022,40,0.249229791695401,8,0,1992-1999,N/A-N/A
0,Letonia,Macedonia del Norte,31,1992,2022,39,0.055798475207950254,0,0,N/A-N/A,N/A-N/A
0,Letonia,Micronesia (Estados Federados de),31,1992,2022,39,-0.07296081194972875,0,1,N/A-N/A,1991-1991
0,Letonia,Montenegro,17,2006,2022,40,0.016613772438594396,14,0,1992-2005,N/A-N/A
0,Letonia,Palestina,31,1992,2022,34,-0.2847800872813194,0,2,N/A-N/A,1990-1991
0,Letonia,República de Moldova,31,1992,2022,40,0.39915223178603215,0,0,N/A-N/A,N/A-N/A
0,Letonia,Serbia,17,2006,2022,40,0.1269991539027838,14,0,1992-2005,N/A-N/A
0,Letonia,Tayikistán,31,1992,2022,40,0.0263360589571161,0,0,N/A-N/A,N/A-N/A
0,Letonia,Turkmenistán,31,1992,2022,40,-0.0701840344002093,0,0,N/A-N/A,N/A-N/A
0,Letonia,Ucrania,31,1992,2022,40,0.46744359622632353,0,0,N/A-N/A,N/A-N/A
0,Letonia,Uzbekistán,31,1992,2022,39,-0.02915909705243209,0,0,N/A-N/A,N/A-N/A
0,Letonia,Asia central,31,1992,2022,40,0.09515305116865458,0,0,N/A-N/A,N/A-N/A
0,Lituania,Luxemburgo,23,2000,2022,40,0.26567878428838915,8,0,1992-1999,N/A-N/A
0,Lituania,Macedonia del Norte,31,1992,2022,39,0.18433111328755186,0,0,N/A-N/A,N/A-N/A
0,Lituania,Micronesia (Estados Federados de),31,1992,2022,39,-0.15984500700939142,0,1,N/A-N/A,1991-1991
0,Lituania,Montenegro,17,2006,2022,40,0.16581160100574932,14,0,1992-2005,N/A-N/A
0,Lituania,Palestina,31,1992,2022,34,-0.19019472704276771,0,2,N/A-N/A,1990-1991
0,Lituania,República de Moldova,31,1992,2022,40,0.3694448634318869,0,0,N/A-N/A,N/A-N/A
0,Lituania,Serbia,17,2006,2022,41,0.15782662867582975,14,0,1992-2005,N/A-N/A
0,Lituania,Tayikistán,31,1992,2022,41,0.004821913386130427,0,0,N/A-N/A,N/A-N/A
0,Lituania,Turkmenistán,31,1992,2022,40,-0.07496096293542821,0,0,N/A-N/A,N/A-N/A
0,Lituania,Ucrania,31,1992,2022,41,0.47992690636786806,0,0,N/A-N/A,N/A-N/A
0,Lituania,Uzbekistán,31,1992,2022,40,-0.006888554823695847,0,0,N/A-N/A,N/A-N/A
0,Lituania,Asia central,31,1992,2022,41,0.10273324771962258,0,0,N/A-N/A,N/A-N/A
0,Luxemburgo,Macedonia del Norte,23,2000,2022,39,0.07956771138761945,0,8,N/A-N/A,1992-1999
0,Luxemburgo,Micronesia (Estados Federados de),23,2000,2022,39,0.06463464265663776,0,9,N/A-N/A,1991-1999
0,Luxemburgo,Montenegro,17,2006,2022,40,0.16337430856306812,6,0,2000-2005,N/A-N/A
0,Luxemburgo,Palestina,23,2000,2022,34,0.03490847715076204,0,10,N/A-N/A,1990-1999
0,Luxemburgo,República de Moldova,23,2000,2022,40,0.002409815868762639,0,8,N/A-N/A,1992-1999
0,Luxemburgo,Serbia,17,2006,2022,40,0.058322017025514386,6,0,2000-2005,N/A-N/A
0,Luxemburgo,Tayikistán,23,2000,2022,40,-0.043673249342676496,0,8,N/A-N/A,1992-1999
0,Luxemburgo,Turkmenistán,23,2000,2022,40,0.06371590793199515,0,8,N/A-N/A,1992-1999
0,Luxemburgo,Ucrania,23,2000,2022,40,0.17893388910860636,0,8,N/A-N/A,1992-1999
0,Luxemburgo,Uzbekistán,23,2000,2022,39,0.028375923164655193,0,8,N/A-N/A,1992-1999
0,Luxemburgo,Asia central,23,2000,2022,40,-0.030456080809022432,0,8,N/A-N/A,1992-1999
0,Macedonia del Norte,Micronesia (Estados Federados de),31,1992,2022,39,-0.3569168578468748,0,1,N/A-N/A,1991-1991
0,Macedonia del Norte,Montenegro,17,2006,2022,39,0.4176915151391367,14,0,1992-2005,N/A-N/A
0,Macedonia del Norte,Palestina,31,1992,2022,34,-0.11983396632780632,0,2,N/A-N/A,1990-1991
0,Macedonia del Norte,República de Moldova,31,1992,2022,39,0.34722053864622204,0,0,N/A-N/A,N/A-N/A
0,Macedonia del Norte,Serbia,17,2006,2022,39,0.35867521579657397,14,0,1992-2005,N/A-N/A
0,Macedonia del Norte,Tayikistán,31,1992,2022,40,-0.07936932717418636,0,0,N/A-N/A,N/A-N/A
0,Macedonia del Norte,Turkmenistán,31,1992,2022,40,-0.14598883671148763,0,0,N/A-N/A,N/A-N/A
0,Macedonia del Norte,Ucrania,31,1992,2022,40,0.3701667464530875,0,0,N/A-N/A,N/A-N/A
0,Macedonia del Norte,Uzbekistán,31,1992,2022,39,-0.010835264894231936,0,0,N/A-N/A,N/A-N/A
0,Macedonia del Norte,Asia central,31,1992,2022,40,-0.03622068859840475,0,0,N/A-N/A,N/A-N/A
0,Micronesia (Estados Federados de),Montenegro,17,2006,2022,39,-0.43068626648492486,15,0,1991-2005,N/A-N/A
0,Micronesia (Estados Federados de),Palestina,32,1991,2022,33,0.09417261549159028,0,1,N/A-N/A,1990-1990
0,Micronesia (Estados Federados de),República de Moldova,31,1992,2022,39,-0.2148621818858524,1,0,1991-1991,N/A-N/A
0,Micronesia (Estados Federados de),Serbia,17,2006,2022,39,-0.42999877028898614,15,0,1991-2005,N/A-N/A
0,Micronesia (Estados Federados de),Tayikistán,31,1992,2022,40,0.2719972391390411,1,0,1991-1991,N/A-N/A
0,Micronesia (Estados Federados de),Turkmenistán,31,1992,2022,40,0.29605833590179403,1,0,1991-1991,N/A-N/A
0,Micronesia (Estados Federados de),Ucrania,31,1992,2022,40,-0.17928484774729972,1,0,1991-1991,N/A-N/A
0,Micronesia (Estados Federados de),Uzbekistán,31,1992,2022,39,0.3520860549393636,1,0,1991-1991,N/A-N/A
0,Micronesia (Estados Federados de),Asia central,31,1992,2022,40,0.3105543547017125,1,0,1991-1991,N/A-N/A
0,Montenegro,Palestina,17,2006,2022,34,0.08066243582090342,0,16,N/A-N/A,1990-2005
0,Montenegro,República de Moldova,17,2006,2022,40,0.21439188390456837,0,14,N/A-N/A,1992-2005
0,Montenegro,Serbia,17,2006,2022,40,0.4041257885103389,0,0,N/A-N/A,N/A-N/A
0,Montenegro,Tayikistán,17,2006,2022,40,-0.152132997730331,0,14,N/A-N/A,1992-2005
0,Montenegro,Turkmenistán,17,2006,2022,40,-0.10161583831400164,0,14,N/A-N/A,1992-2005
0,Montenegro,Ucrania,17,2006,2022,40,0.1088963813435343,0,14,N/A-N/A,1992-2005
0,Montenegro,Uzbekistán,17,2006,2022,39,-0.06385869194898285,0,14,N/A-N/A,1992-2005
0,Montenegro,Asia central,17,2006,2022,40,-0.10429444242341807,0,14,N/A-N/A,1992-2005
0,Palestina,República de Moldova,31,1992,2022,34,-0.2836409766567953,2,0,1990-1991,N/A-N/A
0,Palestina,Serbia,17,2006,2022,34,-0.005747175611468138,16,0,1990-2005,N/A-N/A
0,Palestina,Tayikistán,31,1992,2022,34,0.2299242606026554,2,0,1990-1991,N/A-N/A
0,Palestina,Turkmenistán,31,1992,2022,34,0.5160917685098163,2,0,1990-1991,N/A-N/A
0,Palestina,Ucrania,31,1992,2022,34,-0.2688725549770511,2,0,1990-1991,N/A-N/A
0,Palestina,Uzbekistán,31,1992,2022,33,0.1533806871850756,2,0,1990-1991,N/A-N/A
0,Palestina,Asia central,31,1992,2022,34,0.1880618058975117,2,0,1990-1991,N/A-N/A
0,República de Moldova,Serbia,17,2006,2022,40,0.09838990415050135,14,0,1992-2005,N/A-N/A
0,República de Moldova,Tayikistán,31,1992,2022,40,-0.05785207819118084,0,0,N/A-N/A,N/A-N/A
0,República de Moldova,Turkmenistán,31,1992,2022,40,-0.2751799498778914,0,0,N/A-N/A,N/A-N/A
0,República de Moldova,Ucrania,31,1992,2022,40,0.5700729175398462,0,0,N/A-N/A,N/A-N/A
0,República de Moldova,Uzbekistán,31,1992,2022,39,-0.09553845341278167,0,0,N/A-N/A,N/A-N/A
0,República de Moldova,Asia central,31,1992,2022,40,-0.06588292421583265,0,0,N/A-N/A,N/A-N/A
0,Serbia,Tayikistán,17,2006,2022,41,-0.15579318566486658,0,14,N/A-N/A,1992-2005
0,Serbia,Turkmenistán,17,2006,2022,40,-0.15681277453690445,0,14,N/A-N/A,1992-2005
0,Serbia,Ucrania,17,2006,2022,41,0.1649319466256565,0,14,N/A-N/A,1992-2005
0,Serbia,Uzbekistán,17,2006,2022,40,-0.12040860227278237,0,14,N/A-N/A,1992-2005
0,Serbia,Asia central,17,2006,2022,41,-0.1765736401613636,0,14,N/A-N/A,1992-2005
0,Tayikistán,Turkmenistán,31,1992,2022,41,0.5245928963346376,0,0,N/A-N/A,N/A-N/A
0,Tayikistán,Ucrania,31,1992,2022,42,-0.11775229183750176,0,0,N/A-N/A,N/A-N/A
0,Tayikistán,Uzbekistán,31,1992,2022,41,0.5258920731721191,0,0,N/A-N/A,N/A-N/A
0,Tayikistán,Asia central,31,1992,2022,42,0.6095157265262059,0,0,N/A-N/A,N/A-N/A
0,Turkmenistán,Ucrania,31,1992,2022,41,-0.2359944763528038,0,0,N/A-N/A,N/A-N/A
0,Turkmenistán,Uzbekistán,31,1992,2022,40,0.48057548641335307,0,0,N/A-N/A,N/A-N/A
0,Turkmenistán,Asia central,31,1992,2022,41,0.5788313118289944,0,0,N/A-N/A,N/A-N/A
0,Ucrania,Uzbekistán,31,1992,2022,41,-0.10221858301239002,0,0,N/A-N/A,N/A-N/A
0,Ucrania,Asia central,31,1992,2022,42,0.0034913801438968255,0,0,N/A-N/A,N/A-N/A
0,Uzbekistán,Asia central,31,1992,2022,41,0.6591440345451419,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Albania,62,1961,2022,39,0.12517275567151415,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Alemania,62,1961,2022,39,-0.34003490396494296,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Angola,62,1961,2022,39,0.5769544933712474,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Antigua y Barbuda,62,1961,2022,38,0.11971693632230594,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Arabia Saudita,62,1961,2022,40,0.5188339896055191,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Argelia,62,1961,2022,40,0.6412689808328553,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Argentina,62,1961,2022,40,0.40268442845361185,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Australia,62,1961,2022,40,0.0726265377630408,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Austria,62,1961,2022,38,-0.20238580000434395,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Bahamas,62,1961,2022,38,0.45195265964291204,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Bahrein,62,1961,2022,38,0.5710022221116321,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Bangladesh,62,1961,2022,40,0.619655778201994,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Barbados,62,1961,2022,38,-0.09949158029202404,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Belice,62,1961,2022,39,0.4844882182269521,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Benin,62,1961,2022,39,0.5450062416004315,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Bhután,62,1961,2022,39,0.5036249119127872,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Bolivia (Estado Plurinacional de),62,1961,2022,40,0.509033396453185,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Botswana,62,1961,2022,38,0.19886897310862606,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Brasil,62,1961,2022,40,0.5169007099847628,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Brunei Darussalam,62,1961,2022,39,0.5000722123039022,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Bulgaria,62,1961,2022,40,-0.1539815730647131,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Burkina Faso,62,1961,2022,39,0.6617703517105872,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Burundi,62,1961,2022,39,0.5667461758190009,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Cabo Verde,62,1961,2022,38,0.36832471965444397,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Camboya,62,1961,2022,39,0.5553419346310224,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Camerún,62,1961,2022,39,0.3968362650500739,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Canadá,62,1961,2022,39,0.3130830065569291,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Chad,62,1961,2022,39,0.6604671785051611,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Chile,62,1961,2022,40,0.2901658309242249,0,0,N/A-N/A,N/A-N/A
1,Afganistán,China,62,1961,2022,40,0.49731705161361695,0,0,N/A-N/A,N/A-N/A
1,Afganistán,"China, Continental",62,1961,2022,40,0.4955574216662745,0,0,N/A-N/A,N/A-N/A
1,Afganistán,"China, RAE de Hong Kong",62,1961,2022,37,0.20876342206250115,0,0,N/A-N/A,N/A-N/A
1,Afganistán,"China, Taiwán provincia de",62,1961,2022,38,0.08487844963601339,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Chipre,62,1961,2022,38,0.23398380788492373,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Colombia,62,1961,2022,40,0.32103182826856846,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Comoras,62,1961,2022,39,0.35844809781093806,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Congo,62,1961,2022,39,0.5760847540618325,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Costa Rica,62,1961,2022,39,0.12732977002622795,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Côte d'Ivoire,62,1961,2022,39,0.5015159902793137,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Cuba,62,1961,2022,40,-0.06811118702732734,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Dinamarca,62,1961,2022,38,-0.3204971330883363,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Djibouti,62,1961,2022,38,0.5795189408065201,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Dominica,62,1961,2022,38,0.17841394602513194,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Ecuador,62,1961,2022,39,0.3240081682465225,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Egipto,62,1961,2022,40,0.5354179996383371,0,0,N/A-N/A,N/A-N/A
1,Afganistán,El Salvador,62,1961,2022,39,0.17794371658046923,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Emiratos Árabes Unidos,62,1961,2022,37,0.6373232874155008,0,0,N/A-N/A,N/A-N/A
1,Afganistán,España,62,1961,2022,40,0.07615811856941616,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Estados Unidos de América,62,1961,2022,40,0.06888137888634017,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Eswatini,62,1961,2022,39,0.16188133393000062,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Fiji,62,1961,2022,39,-0.0025893937944657325,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Filipinas,62,1961,2022,40,0.5089102199977631,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Finlandia,62,1961,2022,39,-0.11740062233724918,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Francia,62,1961,2022,40,-0.2774093974295903,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Gabón,62,1961,2022,39,0.4165982888561242,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Gambia,62,1961,2022,38,0.46572761343984764,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Ghana,62,1961,2022,39,0.549785192649035,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Granada,62,1961,2022,38,0.505541447457828,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Grecia,62,1961,2022,40,-0.2526664392539737,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Guatemala,62,1961,2022,39,0.5761417672177404,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Guinea,62,1961,2022,39,0.6153956073365902,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Guinea Ecuatorial,62,1961,2022,36,0.5872806624592918,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Guinea-Bissau,62,1961,2022,39,0.5468888886523564,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Guyana,62,1961,2022,39,0.4357891921015018,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Haití,62,1961,2022,39,0.5941305553109261,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Honduras,62,1961,2022,39,0.5606607137422628,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Hungría,62,1961,2022,40,-0.06369640914299429,0,0,N/A-N/A,N/A-N/A
1,Afganistán,India,62,1961,2022,40,0.5408054244858471,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Indonesia,62,1961,2022,40,0.42664841152715655,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Irán (República Islámica del),62,1961,2022,40,0.34238326918271683,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Iraq,62,1961,2022,40,0.43807009607058567,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Irlanda,62,1961,2022,38,0.0026011985891616915,0,0,N/A-N/A,N/A-N/A
1,Afganistán,Islandia,62,1961,2022,37,-0.009993001430388561,0,0,N/A-N/A,N/A-N/A
